dong_cd,sgg_cd,sgg_nm,emd_nm,pop_0,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_0_6,pop_0_2,pop_3_6,capacity,enrolled,fac_cnt,cc_capacity,cc_enrolled,cc_cnt,kg_capacity,kg_enrolled,kg_cnt,public_capacity,public_cnt,private_capacity,private_cnt,coverage,fill,usage,public_share,infant_ratio,quadrant,in_all,in_child,in_child_hh,in_child_gp,in_child_0_2,in_child_gpcare,in_child_reason_가족,in_child_reason_교육,in_child_reason_기타,in_child_reason_자연환경,in_child_reason_주거환경,in_child_reason_주택,in_child_reason_직업,out_all,out_child,out_child_hh,out_child_gp,out_child_0_2,out_child_gpcare,out_child_reason_가족,out_child_reason_교육,out_child_reason_기타,out_child_reason_자연환경,out_child_reason_주거환경,out_child_reason_주택,out_child_reason_직업,net_all,net_child,net_child_hh,in_rate,out_rate,net_rate,turnover_rate,churn_ratio,in_share_직업,in_share_가족,in_share_주택,in_share_교육,in_share_주거환경,in_share_자연환경,in_share_기타,gpcare_share_in,headless_share_in,small_denom,analysis_ok
2726057000,27260,수성구,수성1가동,55,58,55,58,69,75,101,471,168,303,452.0,255.0,5.0,306.0,109.0,4.0,146.0,146.0,1.0,42.0,1.0,410.0,4.0,0.9596602972399152,0.5641592920353983,0.5414012738853503,0.0929203539823008,0.5544554455445545,이중취약,4140,425.0,349.0,0.0,145.0,36.0,99.0,43.0,9.0,1.0,19.0,231.0,23.0,4481,261.0,200.0,0.0,96.0,28.0,61.0,19.0,7.0,3.0,13.0,134.0,24.0,-341,164.0,149.0,0.902335456475584,0.554140127388535,0.3481953290870488,1.4564755838641188,0.6141176470588235,0.05411764705882353,0.23294117647058823,0.5435294117647059,0.1011764705882353,0.04470588235294118,0.002352941176470588,0.021176470588235293,0.08470588235294117,0.17882352941176471,False,True
2726058000,27260,수성구,수성2.3가동,13,37,28,46,78,55,89,346,78,268,69.0,68.0,2.0,69.0,68.0,2.0,0.0,0.0,0.0,69.0,2.0,0.0,0.0,0.1994219653179191,0.9855072463768116,0.1965317919075144,1.0,0.291044776119403,물리적부족,2286,309.0,234.0,0.0,115.0,34.0,77.0,46.0,10.0,0.0,25.0,121.0,30.0,3040,170.0,138.0,0.0,52.0,6.0,34.0,17.0,6.0,0.0,10.0,87.0,16.0,-754,139.0,96.0,0.8930635838150289,0.4913294797687861,0.4017341040462427,1.384393063583815,0.5501618122977346,0.0970873786407767,0.24919093851132687,0.3915857605177993,0.1488673139158576,0.08090614886731391,0.0,0.032362459546925564,0.11003236245954692,0.24271844660194175,False,True
2726059000,27260,수성구,수성4가동,34,39,39,36,33,43,49,273,112,161,646.0,435.0,7.0,276.0,165.0,5.0,370.0,270.0,2.0,34.0,1.0,612.0,6.0,2.3663003663003663,0.673374613003096,1.5934065934065933,0.0526315789473684,0.6956521739130435,양호,3107,184.0,131.0,0.0,59.0,31.0,60.0,17.0,9.0,1.0,7.0,74.0,16.0,3703,218.0,175.0,0.0,89.0,21.0,46.0,18.0,6.0,0.0,13.0,119.0,16.0,-596,-34.0,-44.0,0.673992673992674,0.7985347985347986,-0.1245421245421245,1.4725274725274726,1.184782608695652,0.08695652173913043,0.32608695652173914,0.4021739130434782,0.09239130434782608,0.03804347826086957,0.005434782608695652,0.04891304347826087,0.16847826086956522,0.2880434782608695,False,True
2726060100,27260,수성구,황금1동,60,67,77,84,131,150,212,781,204,577,692.0,472.0,9.0,340.0,226.0,7.0,352.0,246.0,2.0,387.0,6.0,305.0,3.0,0.8860435339308579,0.6820809248554913,0.6043533930857875,0.5592485549132948,0.3535528596187175,물리적부족,4701,728.0,599.0,0.0,215.0,46.0,132.0,144.0,31.0,1.0,33.0,329.0,58.0,5942,371.0,288.0,0.0,117.0,34.0,86.0,26.0,21.0,2.0,27.0,171.0,38.0,-1241,357.0,311.0,0.9321382842509603,0.47503201024327785,0.4571062740076824,1.407170294494238,0.5096153846153846,0.07967032967032966,0.1813186813186813,0.4519230769230769,0.1978021978021978,0.04532967032967033,0.0013736263736263737,0.042582417582417584,0.06318681318681318,0.17719780219780223,False,True
2726060200,27260,수성구,황금2동,70,84,57,67,61,51,62,452,211,241,231.0,228.0,3.0,153.0,151.0,2.0,78.0,77.0,1.0,153.0,2.0,78.0,1.0,0.5110619469026548,0.987012987012987,0.504424778761062,0.6623376623376623,0.8755186721991701,물리적부족,4111,242.0,187.0,0.0,126.0,29.0,59.0,17.0,22.0,0.0,14.0,108.0,22.0,4469,265.0,199.0,0.0,126.0,30.0,60.0,36.0,33.0,2.0,18.0,100.0,16.0,-358,-23.0,-12.0,0.5353982300884956,0.5862831858407079,-0.0508849557522123,1.1216814159292037,1.0950413223140496,0.09090909090909091,0.24380165289256198,0.4462809917355372,0.07024793388429752,0.05785123966942149,0.0,0.09090909090909091,0.11983471074380166,0.2272727272727273,False,True
2726061000,27260,수성구,중동,101,144,99,99,117,105,131,796,344,452,477.0,411.0,7.0,325.0,259.0,6.0,152.0,152.0,1.0,172.0,4.0,305.0,3.0,0.5992462311557789,0.8616352201257862,0.5163316582914573,0.360587002096436,0.7610619469026548,물리적부족,6079,626.0,514.0,2.0,308.0,32.0,113.0,37.0,29.0,1.0,31.0,377.0,38.0,5275,428.0,341.0,0.0,190.0,43.0,104.0,39.0,18.0,1.0,18.0,213.0,35.0,804,198.0,173.0,0.7864321608040201,0.5376884422110553,0.2487437185929648,1.3241206030150754,0.6837060702875399,0.06070287539936102,0.1805111821086262,0.6022364217252396,0.05910543130990415,0.04952076677316294,0.001597444089456869,0.0463258785942492,0.051118210862619806,0.17891373801916932,False,True
2726062000,27260,수성구,상동,28,30,43,40,43,52,46,282,101,181,189.0,115.0,3.0,189.0,115.0,3.0,0.0,0.0,0.0,49.0,1.0,140.0,2.0,0.6702127659574468,0.6084656084656085,0.4078014184397163,0.2592592592592592,0.5580110497237569,이중취약,4365,199.0,128.0,0.0,88.0,31.0,59.0,16.0,17.0,2.0,19.0,68.0,18.0,5281,241.0,192.0,0.0,98.0,18.0,57.0,20.0,13.0,1.0,14.0,114.0,22.0,-916,-42.0,-64.0,0.7056737588652482,0.8546099290780141,-0.1489361702127659,1.5602836879432624,1.2110552763819096,0.09045226130653267,0.2964824120603015,0.3417085427135678,0.08040201005025126,0.09547738693467336,0.010050251256281407,0.08542713567839195,0.15577889447236182,0.35678391959798994,False,True
2726063000,27260,수성구,파동,136,138,107,118,130,101,111,841,381,460,975.0,766.0,9.0,483.0,271.0,7.0,492.0,495.0,2.0,176.0,4.0,799.0,5.0,1.159334126040428,0.7856410256410257,0.910820451843044,0.1805128205128205,0.8282608695652174,양호,6028,555.0,475.0,1.0,294.0,26.0,96.0,15.0,25.0,9.0,23.0,359.0,28.0,3681,280.0,216.0,0.0,108.0,29.0,62.0,27.0,24.0,0.0,18.0,131.0,18.0,2347,275.0,259.0,0.6599286563614745,0.3329369797859691,0.3269916765755054,0.9928656361474436,0.5045045045045045,0.05045045045045045,0.17297297297297298,0.6468468468468469,0.02702702702702703,0.04144144144144144,0.016216216216216217,0.04504504504504504,0.04684684684684685,0.14414414414414412,False,True
2726064000,27260,수성구,두산동,71,73,60,86,86,82,79,537,204,333,379.0,164.0,6.0,379.0,164.0,6.0,0.0,0.0,0.0,98.0,3.0,281.0,3.0,0.7057728119180633,0.4327176781002638,0.3054003724394786,0.258575197889182,0.6126126126126126,이중취약,6121,389.0,293.0,1.0,165.0,19.0,88.0,24.0,17.0,0.0,18.0,226.0,16.0,6083,360.0,273.0,0.0,156.0,34.0,85.0,38.0,17.0,3.0,11.0,173.0,33.0,38,29.0,20.0,0.7243947858472998,0.6703910614525139,0.0540037243947858,1.3947858472998138,0.9254498714652957,0.04113110539845758,0.2262210796915167,0.5809768637532133,0.061696658097686374,0.04627249357326478,0.0,0.043701799485861184,0.04884318766066838,0.2467866323907455,False,True
2726065100,27260,수성구,지산1동,27,24,28,41,32,27,47,226,79,147,933.0,431.0,8.0,463.0,213.0,5.0,470.0,218.0,3.0,89.0,2.0,844.0,6.0,4.128318584070796,0.4619506966773847,1.907079646017699,0.0953912111468381,0.5374149659863946,질적미스매치,5620,168.0,110.0,0.0,78.0,31.0,52.0,14.0,12.0,0.0,9.0,62.0,19.0,6757,278.0,212.0,0.0,134.0,31.0,74.0,17.0,22.0,1.0,13.0,133.0,18.0,-1137,-110.0,-102.0,0.7433628318584071,1.2300884955752212,-0.4867256637168141,1.9734513274336285,1.6547619047619047,0.1130952380952381,0.30952380952380953,0.369047619047619,0.08333333333333333,0.05357142857142857,0.0,0.07142857142857142,0.18452380952380953,0.34523809523809523,False,True
2726065200,27260,수성구,지산2동,68,57,53,55,61,63,90,447,178,269,776.0,565.0,6.0,266.0,182.0,4.0,510.0,383.0,2.0,129.0,2.0,647.0,4.0,1.7360178970917226,0.7280927835051546,1.2639821029082774,0.1662371134020618,0.6617100371747212,양호,5793,433.0,298.0,0.0,163.0,60.0,125.0,35.0,26.0,0.0,36.0,178.0,33.0,5594,321.0,242.0,0.0,136.0,35.0,72.0,28.0,16.0,2.0,15.0,163.0,25.0,199,112.0,56.0,0.9686800894854586,0.7181208053691275,0.2505592841163311,1.686800894854586,0.7413394919168591,0.07621247113163972,0.28868360277136257,0.4110854503464203,0.08083140877598152,0.08314087759815242,0.0,0.06004618937644342,0.13856812933025403,0.31177829099307164,False,True
2726066100,27260,수성구,범물1동,12,14,20,10,15,9,10,90,46,44,60.0,24.0,2.0,20.0,17.0,1.0,40.0,7.0,1.0,40.0,1.0,20.0,1.0,0.6666666666666666,0.4,0.2666666666666666,0.6666666666666666,1.0454545454545454,이중취약,1977,71.0,37.0,0.0,23.0,20.0,33.0,3.0,4.0,0.0,4.0,23.0,4.0,2425,112.0,85.0,0.0,45.0,13.0,31.0,10.0,6.0,1.0,5.0,49.0,10.0,-448,-41.0,-48.0,0.7888888888888889,1.2444444444444445,-0.4555555555555555,2.033333333333333,1.5774647887323943,0.056338028169014086,0.4647887323943662,0.323943661971831,0.04225352112676056,0.056338028169014086,0.0,0.056338028169014086,0.28169014084507044,0.47887323943661975,True,False
2726066200,27260,수성구,범물2동,64,53,55,64,68,59,64,427,172,255,366.0,191.0,5.0,138.0,90.0,3.0,228.0,101.0,2.0,121.0,2.0,245.0,3.0,0.8571428571428571,0.5218579234972678,0.4473067915690866,0.3306010928961748,0.6745098039215687,이중취약,3628,286.0,212.0,1.0,146.0,28.0,76.0,19.0,14.0,4.0,12.0,140.0,21.0,4201,287.0,232.0,0.0,117.0,26.0,61.0,22.0,13.0,5.0,17.0,140.0,29.0,-573,-1.0,-20.0,0.6697892271662763,0.6721311475409836,-0.0023419203747072,1.34192037470726,1.0034965034965035,0.07342657342657342,0.26573426573426573,0.4895104895104895,0.06643356643356643,0.04195804195804196,0.013986013986013986,0.04895104895104895,0.0979020979020979,0.25874125874125875,False,True
2726067000,27260,수성구,고산1동,86,104,106,112,157,153,193,911,296,615,907.0,566.0,9.0,315.0,197.0,6.0,592.0,369.0,3.0,101.0,3.0,806.0,6.0,0.995609220636663,0.6240352811466373,0.6212952799121844,0.1113561190738699,0.4813008130081301,이중취약,8015,750.0,550.0,0.0,264.0,75.0,189.0,113.0,26.0,1.0,47.0,318.0,56.0,8593,511.0,403.0,0.0,214.0,41.0,120.0,34.0,25.0,4.0,28.0,267.0,33.0,-578,239.0,147.0,0.823271130625686,0.5609220636663008,0.2623490669593853,1.3841931942919867,0.6813333333333333,0.07466666666666667,0.252,0.424,0.15066666666666667,0.06266666666666666,0.0013333333333333333,0.034666666666666665,0.1,0.2666666666666667,False,True
2726068000,27260,수성구,고산2동,112,88,118,120,152,148,164,902,318,584,1332.0,1035.0,15.0,494.0,341.0,10.0,838.0,694.0,5.0,464.0,8.0,868.0,7.0,1.476718403547672,0.777027027027027,1.147450110864745,0.3483483483483483,0.5445205479452054,양호,6605,574.0,441.0,0.0,272.0,41.0,148.0,56.0,23.0,0.0,34.0,246.0,67.0,7703,631.0,508.0,0.0,327.0,45.0,134.0,28.0,15.0,1.0,33.0,336.0,84.0,-1098,-57.0,-67.0,0.6363636363636364,0.6995565410199557,-0.0631929046563192,1.335920177383592,1.0993031358885017,0.11672473867595819,0.2578397212543554,0.4285714285714285,0.0975609756097561,0.059233449477351915,0.0,0.04006968641114982,0.07142857142857142,0.23170731707317072,False,True
2726069000,27260,수성구,고산3동,74,80,62,103,96,124,115,654,216,438,672.0,212.0,9.0,442.0,178.0,8.0,230.0,34.0,1.0,149.0,5.0,523.0,4.0,1.0275229357798166,0.3154761904761904,0.3241590214067278,0.2217261904761904,0.4931506849315068,질적미스매치,6605,447.0,312.0,0.0,183.0,60.0,133.0,39.0,22.0,0.0,28.0,185.0,40.0,8171,504.0,407.0,0.0,194.0,42.0,117.0,38.0,19.0,0.0,28.0,273.0,29.0,-1566,-57.0,-95.0,0.6834862385321101,0.7706422018348624,-0.0871559633027523,1.4541284403669723,1.1275167785234899,0.0894854586129754,0.2975391498881432,0.4138702460850111,0.087248322147651,0.06263982102908278,0.0,0.049217002237136466,0.1342281879194631,0.30201342281879195,False,True
2729051500,27290,달서구,성당동,51,42,51,55,45,74,80,398,144,254,904.0,518.0,8.0,274.0,160.0,6.0,630.0,358.0,2.0,77.0,1.0,827.0,7.0,2.271356783919598,0.5730088495575221,1.3015075376884422,0.0851769911504424,0.5669291338582677,질적미스매치,5292,225.0,147.0,0.0,96.0,39.0,81.0,16.0,4.0,1.0,7.0,98.0,18.0,6502,320.0,250.0,0.0,140.0,30.0,71.0,15.0,14.0,1.0,13.0,192.0,14.0,-1210,-95.0,-103.0,0.5653266331658291,0.8040201005025126,-0.2386934673366834,1.3693467336683418,1.4222222222222223,0.08,0.36,0.4355555555555555,0.07111111111111111,0.03111111111111111,0.0044444444444444444,0.017777777777777778,0.17333333333333334,0.3466666666666667,False,True
2729053500,27290,달서구,두류1.2동,103,99,70,54,52,67,54,499,272,227,250.0,141.0,6.0,210.0,131.0,5.0,40.0,10.0,1.0,85.0,2.0,165.0,4.0,0.501002004008016,0.564,0.282565130260521,0.34,1.198237885462555,이중취약,6990,328.0,269.0,0.0,173.0,24.0,62.0,12.0,14.0,1.0,13.0,200.0,26.0,6278,250.0,192.0,0.0,135.0,27.0,56.0,18.0,14.0,1.0,15.0,122.0,24.0,712,78.0,77.0,0.657314629258517,0.501002004008016,0.156312625250501,1.1583166332665331,0.7621951219512195,0.07926829268292683,0.18902439024390244,0.6097560975609756,0.036585365853658534,0.039634146341463415,0.003048780487804878,0.042682926829268296,0.07317073170731707,0.17987804878048785,False,True
2729055000,27290,달서구,두류3동,32,31,33,34,34,25,40,229,96,133,288.0,229.0,6.0,160.0,116.0,4.0,128.0,113.0,2.0,85.0,2.0,203.0,4.0,1.25764192139738,0.7951388888888888,1.0,0.2951388888888889,0.7218045112781954,양호,3813,215.0,178.0,0.0,118.0,21.0,34.0,8.0,28.0,3.0,9.0,117.0,16.0,3239,142.0,116.0,0.0,56.0,14.0,24.0,10.0,14.0,2.0,4.0,78.0,10.0,574,73.0,62.0,0.9388646288209608,0.6200873362445415,0.3187772925764192,1.5589519650655022,0.6604651162790698,0.07441860465116279,0.15813953488372093,0.5441860465116279,0.037209302325581395,0.04186046511627907,0.013953488372093023,0.13023255813953488,0.09767441860465116,0.172093023255814,False,True
2729055500,27290,달서구,감삼동,253,212,198,204,197,234,271,1569,663,906,1006.0,758.0,16.0,610.0,481.0,13.0,396.0,277.0,3.0,131.0,3.0,875.0,13.0,0.6411727214786488,0.7534791252485089,0.4831102613129381,0.1302186878727634,0.7317880794701986,물리적부족,10450,1080.0,835.0,1.0,485.0,84.0,257.0,93.0,38.0,0.0,70.0,559.0,63.0,9324,845.0,642.0,0.0,389.0,94.0,215.0,61.0,39.0,2.0,28.0,459.0,41.0,1126,235.0,193.0,0.6883365200764818,0.538559592096877,0.1497769279796048,1.2268961121733588,0.7824074074074074,0.058333333333333334,0.23796296296296296,0.5175925925925926,0.08611111111111111,0.06481481481481481,0.0,0.03518518518518519,0.07777777777777778,0.22685185185185186,False,True
2729056300,27290,달서구,죽전동,93,111,74,69,69,50,63,529,278,251,282.0,180.0,4.0,282.0,180.0,4.0,0.0,0.0,0.0,89.0,2.0,193.0,2.0,0.5330812854442344,0.6382978723404256,0.3402646502835538,0.3156028368794326,1.1075697211155378,이중취약,5833,368.0,305.0,0.0,214.0,30.0,84.0,19.0,5.0,2.0,18.0,215.0,25.0,5140,193.0,145.0,0.0,81.0,27.0,50.0,13.0,10.0,2.0,5.0,97.0,16.0,693,175.0,160.0,0.6956521739130435,0.3648393194706994,0.330812854442344,1.0604914933837428,0.5244565217391305,0.06793478260869565,0.22826086956521738,0.5842391304347826,0.051630434782608696,0.04891304347826087,0.005434782608695652,0.01358695652173913,0.08152173913043478,0.17119565217391308,False,True
2729056800,27290,달서구,장기동,82,71,55,61,60,61,70,460,208,252,519.0,411.0,8.0,227.0,206.0,5.0,292.0,205.0,3.0,199.0,4.0,320.0,4.0,1.1282608695652174,0.791907514450867,0.8934782608695652,0.3834296724470135,0.8253968253968254,양호,3933,269.0,200.0,0.0,122.0,36.0,76.0,18.0,10.0,0.0,12.0,139.0,14.0,4548,339.0,269.0,0.0,159.0,34.0,71.0,24.0,13.0,2.0,11.0,199.0,19.0,-615,-70.0,-69.0,0.5847826086956521,0.7369565217391304,-0.1521739130434782,1.3217391304347823,1.2602230483271375,0.05204460966542751,0.2825278810408922,0.516728624535316,0.06691449814126393,0.04460966542750929,0.0,0.03717472118959108,0.13382899628252787,0.2565055762081785,False,True
2729057100,27290,달서구,용산1동,104,92,74,76,95,112,109,662,270,392,454.0,296.0,10.0,350.0,220.0,9.0,104.0,76.0,1.0,181.0,3.0,273.0,7.0,0.6858006042296072,0.6519823788546255,0.4471299093655589,0.3986784140969163,0.6887755102040817,이중취약,6923,357.0,252.0,0.0,168.0,61.0,109.0,25.0,19.0,0.0,14.0,168.0,22.0,8076,410.0,337.0,0.0,190.0,29.0,88.0,22.0,14.0,2.0,20.0,238.0,26.0,-1153,-53.0,-85.0,0.5392749244712991,0.6193353474320241,-0.080060422960725,1.158610271903323,1.1484593837535013,0.06162464985994398,0.30532212885154064,0.4705882352941176,0.0700280112044818,0.0392156862745098,0.0,0.05322128851540616,0.17086834733893558,0.2941176470588235,False,True
2729057200,27290,달서구,용산2동,65,52,53,60,62,82,74,448,170,278,1053.0,750.0,12.0,339.0,120.0,9.0,714.0,630.0,3.0,25.0,1.0,1028.0,11.0,2.3504464285714284,0.7122507122507122,1.6741071428571428,0.023741690408357,0.6115107913669064,양호,5059,256.0,165.0,0.0,100.0,46.0,76.0,36.0,16.0,2.0,6.0,97.0,23.0,6569,404.0,332.0,0.0,204.0,29.0,74.0,15.0,16.0,2.0,20.0,248.0,29.0,-1510,-148.0,-167.0,0.5714285714285714,0.9017857142857143,-0.3303571428571428,1.4732142857142858,1.578125,0.08984375,0.296875,0.37890625,0.140625,0.0234375,0.0078125,0.0625,0.1796875,0.35546875,False,True
2729057600,27290,달서구,이곡1동,53,58,52,53,47,62,71,396,163,233,950.0,566.0,13.0,542.0,233.0,11.0,408.0,333.0,2.0,43.0,1.0,907.0,12.0,2.398989898989899,0.5957894736842105,1.4292929292929293,0.0452631578947368,0.6995708154506438,질적미스매치,4523,203.0,144.0,0.0,97.0,28.0,60.0,28.0,6.0,1.0,8.0,80.0,20.0,5962,286.0,233.0,0.0,147.0,30.0,67.0,17.0,7.0,1.0,15.0,158.0,21.0,-1439,-83.0,-89.0,0.5126262626262627,0.7222222222222222,-0.2095959595959595,1.2348484848484849,1.4088669950738917,0.09852216748768473,0.2955665024630542,0.3940886699507389,0.13793103448275862,0.03940886699507389,0.0049261083743842365,0.029556650246305417,0.13793103448275862,0.29064039408866993,False,True
2729057700,27290,달서구,이곡2동,30,22,30,36,44,31,52,245,82,163,273.0,156.0,5.0,179.0,109.0,4.0,94.0,47.0,1.0,89.0,2.0,184.0,3.0,1.1142857142857143,0.5714285714285714,0.636734693877551,0.326007326007326,0.5030674846625767,질적미스매치,3694,147.0,102.0,0.0,64.0,25.0,49.0,11.0,10.0,1.0,7.0,51.0,18.0,4609,232.0,190.0,0.0,120.0,19.0,53.0,14.0,6.0,0.0,11.0,133.0,15.0,-915,-85.0,-88.0,0.6,0.9469387755102041,-0.3469387755102041,1.546938775510204,1.5782312925170068,0.12244897959183673,0.3333333333333333,0.3469387755102041,0.07482993197278912,0.047619047619047616,0.006802721088435374,0.06802721088435375,0.17006802721088435,0.30612244897959184,False,True
2729058500,27290,달서구,신당동,47,73,68,61,54,61,73,437,188,249,818.0,461.0,16.0,622.0,349.0,14.0,196.0,112.0,2.0,119.0,3.0,699.0,13.0,1.8718535469107551,0.5635696821515892,1.0549199084668193,0.1454767726161369,0.7550200803212851,질적미스매치,13645,284.0,209.0,0.0,143.0,30.0,82.0,14.0,57.0,2.0,14.0,87.0,28.0,15125,448.0,380.0,0.0,224.0,28.0,101.0,20.0,45.0,1.0,21.0,212.0,48.0,-1480,-164.0,-171.0,0.6498855835240275,1.0251716247139588,-0.3752860411899313,1.6750572082379862,1.5774647887323943,0.09859154929577464,0.2887323943661972,0.306338028169014,0.04929577464788732,0.04929577464788732,0.007042253521126761,0.2007042253521127,0.1056338028169014,0.2640845070422535,False,True
2729059000,27290,달서구,본리동,181,169,150,166,160,148,156,1130,500,630,840.0,633.0,13.0,438.0,273.0,10.0,402.0,360.0,3.0,176.0,4.0,664.0,9.0,0.7433628318584071,0.7535714285714286,0.5601769911504425,0.2095238095238095,0.7936507936507936,물리적부족,6878,718.0,577.0,0.0,344.0,63.0,149.0,29.0,36.0,2.0,20.0,447.0,35.0,5523,501.0,392.0,1.0,227.0,49.0,115.0,37.0,29.0,4.0,21.0,261.0,34.0,1355,217.0,185.0,0.6353982300884956,0.4433628318584071,0.1920353982300885,1.0787610619469026,0.6977715877437326,0.04874651810584958,0.2075208913649025,0.6225626740947076,0.0403899721448468,0.027855153203342618,0.002785515320334262,0.05013927576601671,0.08774373259052924,0.1963788300835655,False,True
2729060100,27290,달서구,월성1동,189,215,199,241,276,323,367,1810,603,1207,2123.0,1797.0,25.0,1001.0,746.0,20.0,1122.0,1051.0,5.0,330.0,7.0,1793.0,18.0,1.17292817679558,0.8464437117286858,0.992817679558011,0.155440414507772,0.4995857497928749,양호,7476,1147.0,932.0,1.0,436.0,55.0,228.0,168.0,30.0,0.0,68.0,576.0,77.0,8469,718.0,576.0,2.0,299.0,48.0,149.0,59.0,26.0,2.0,30.0,398.0,54.0,-993,429.0,356.0,0.6337016574585635,0.3966850828729282,0.2370165745856353,1.0303867403314917,0.6259808195292066,0.06713164777680906,0.1987794245858762,0.5021795989537925,0.14646904969485613,0.05928509154315606,0.0,0.026155187445510025,0.04795117698343505,0.18744551002615517,False,True
2729060200,27290,달서구,월성2동,21,20,15,21,21,21,21,140,56,84,307.0,239.0,5.0,129.0,86.0,3.0,178.0,153.0,2.0,132.0,3.0,175.0,2.0,2.192857142857143,0.7785016286644951,1.707142857142857,0.4299674267100977,0.6666666666666666,양호,2668,83.0,48.0,0.0,35.0,22.0,28.0,11.0,6.0,0.0,0.0,29.0,9.0,3313,138.0,113.0,0.0,71.0,18.0,26.0,13.0,9.0,1.0,5.0,71.0,13.0,-645,-55.0,-65.0,0.5928571428571429,0.9857142857142858,-0.3928571428571428,1.5785714285714283,1.6626506024096386,0.10843373493975904,0.3373493975903614,0.3493975903614458,0.13253012048192772,0.0,0.0,0.07228915662650602,0.26506024096385544,0.42168674698795183,False,True
2729061500,27290,달서구,진천동,220,221,225,205,251,263,334,1719,666,1053,2644.0,1783.0,29.0,1300.0,766.0,22.0,1344.0,1017.0,7.0,790.0,10.0,1854.0,19.0,1.5381035485747527,0.674357034795764,1.0372309482257127,0.2987897125567322,0.6324786324786325,양호,12558,930.0,693.0,1.0,413.0,112.0,258.0,59.0,43.0,6.0,43.0,459.0,62.0,13957,1042.0,839.0,1.0,475.0,89.0,246.0,73.0,52.0,3.0,38.0,559.0,71.0,-1399,-112.0,-146.0,0.5410122164048866,0.6061663757998836,-0.0651541593949971,1.14717859220477,1.1204301075268817,0.06666666666666667,0.27741935483870966,0.4935483870967742,0.06344086021505377,0.046236559139784944,0.0064516129032258064,0.046236559139784944,0.12043010752688173,0.2548387096774194,False,True
2729061700,27290,달서구,유천동,314,336,302,341,355,426,452,2526,952,1574,1003.0,708.0,15.0,471.0,383.0,12.0,532.0,325.0,3.0,207.0,5.0,796.0,10.0,0.397070467141726,0.7058823529411765,0.2802850356294536,0.2063808574277168,0.6048284625158831,물리적부족,6636,1434.0,1193.0,2.0,646.0,43.0,289.0,138.0,31.0,1.0,69.0,806.0,100.0,7021,1042.0,864.0,0.0,417.0,81.0,179.0,62.0,28.0,3.0,31.0,670.0,69.0,-385,392.0,329.0,0.5676959619952494,0.41250989707046715,0.1551860649247822,0.9802058590657166,0.7266387726638772,0.0697350069735007,0.201534170153417,0.5620641562064156,0.09623430962343096,0.04811715481171548,0.000697350069735007,0.021617852161785217,0.0299860529986053,0.1680613668061367,False,True
2729062400,27290,달서구,상인1동,147,130,134,114,123,127,156,931,411,520,800.0,504.0,13.0,354.0,222.0,11.0,446.0,282.0,2.0,310.0,4.0,490.0,9.0,0.8592910848549946,0.63,0.5413533834586466,0.3875,0.7903846153846154,이중취약,6425,524.0,370.0,1.0,223.0,84.0,145.0,47.0,11.0,1.0,23.0,263.0,34.0,8045,552.0,447.0,0.0,259.0,34.0,128.0,33.0,9.0,0.0,30.0,321.0,31.0,-1620,-28.0,-77.0,0.5628356605800214,0.5929108485499462,-0.0300751879699248,1.1557465091299677,1.0534351145038168,0.0648854961832061,0.2767175572519084,0.5019083969465649,0.08969465648854962,0.04389312977099236,0.0019083969465648854,0.02099236641221374,0.16030534351145037,0.29389312977099236,False,True
2729062500,27290,달서구,상인2동,61,55,54,61,56,57,70,414,170,244,633.0,354.0,7.0,430.0,259.0,6.0,203.0,95.0,1.0,0.0,0.0,633.0,7.0,1.5289855072463767,0.5592417061611374,0.855072463768116,0.0,0.6967213114754098,질적미스매치,5680,240.0,162.0,0.0,126.0,42.0,85.0,15.0,22.0,0.0,11.0,96.0,11.0,6714,351.0,292.0,1.0,189.0,34.0,75.0,11.0,19.0,2.0,13.0,203.0,28.0,-1034,-111.0,-130.0,0.5797101449275363,0.8478260869565217,-0.2681159420289855,1.427536231884058,1.4625,0.04583333333333333,0.3541666666666667,0.4,0.0625,0.04583333333333333,0.0,0.09166666666666666,0.175,0.32499999999999996,False,True
2729062600,27290,달서구,상인3동,11,2,7,11,4,13,19,67,20,47,215.0,26.0,3.0,215.0,26.0,3.0,0.0,0.0,0.0,41.0,1.0,174.0,2.0,3.208955223880597,0.1209302325581395,0.3880597014925373,0.1906976744186046,0.425531914893617,질적미스매치,2016,45.0,25.0,0.0,18.0,10.0,21.0,2.0,2.0,0.0,1.0,17.0,2.0,2359,107.0,76.0,0.0,56.0,13.0,40.0,10.0,4.0,0.0,3.0,46.0,4.0,-343,-62.0,-51.0,0.6716417910447762,1.5970149253731343,-0.9253731343283582,2.2686567164179103,2.3777777777777778,0.044444444444444446,0.4666666666666667,0.3777777777777777,0.044444444444444446,0.022222222222222223,0.0,0.044444444444444446,0.2222222222222222,0.4444444444444444,True,False
